User,Tweet,Date,Source,Profile Photo
FabiaSantosss,Eu falo mal do arthur aguiar hoje por pura hiprocrisia mas no fundo no fundo eu gosto dele tenho uma boa lembrança… https://t.co/4Q62CaK86b,Thu Jan 20 02:59:44 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483973201470316549/tpharwrf_normal.jpg
itsthatmarcos,"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",Thu Jan 20 02:59:44 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1467411437136011266/EJnJv8_O_normal.jpg
JuliaDa33375256,"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",Thu Jan 20 02:59:40 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483642016118493187/rCiSHZFb_normal.jpg
citeibrothers,"@Aguiarthur Adm segue eu e o @ibbbrasil não somos fãs ANTIGOS mas estamos ansiosos pela entrada do Arthur na casa,… https://t.co/rBEd9KDB7g",Thu Jan 20 02:59:39 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483689388341137409/WUKTtB_o_normal.jpg
jackcocochanel,"@Aguiarthur Adm, segue eu! ✨❤",Thu Jan 20 02:59:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483275166411022340/tIR963rw_normal.jpg
renanceronte17,"RT @balotaromantico: Arthur aguiar entra no bbb

o programa automaticamente: https://t.co/CEtJtmm3R0",Thu Jan 20 02:59:38 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1479106062959534082/d_d17_Xf_normal.jpg
citeibrothers,"@Aguiarthur Adm segue eu e o @ibbbrasil não somos fãs ANTIGOS mas estamos ansiosos pela entrada do Arthur na casa,… https://t.co/7KGOWofV08",Thu Jan 20 02:59:35 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483689388341137409/WUKTtB_o_normal.jpg
by_m4ria,"RT @tracklist: 🚨 Jade Picon, Arthur Aguiar e Linn da Quebrada entrarão na casa do #BBB22 amanhã às 13h!",Thu Jan 20 02:59:34 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1456306093026693123/sY-dyv4E_normal.jpg
NikkMats,RT @VINIClUX: medo de abrirem a dispensa e o arthur aguiar estar agarrando um dummy,Thu Jan 20 02:59:33 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1477824191936307203/IULnYgJx_normal.jpg
portalarthurofc,"@Aguiarthur Eu tô sedenta pela entrada dele, mds",Thu Jan 20 02:59:29 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482220768016711682/GvVqx_wa_normal.jpg
citeibrothers,"@Aguiarthur Adm segue eu e o @ibbbrasil não somos fãs ANTIGOS mas estamos ansiosos pela entrada do Arthur na casa,… https://t.co/x6tkrfPPKa",Thu Jan 20 02:59:29 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483689388341137409/WUKTtB_o_normal.jpg
