Tweet,Emojis,SentimentML,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias,Frequencias
"@Aguiarthur Ain, que orgulho do meu neném adm, meu coração tá explodindo 🥺❤️","{'🥺', '❤️'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['meu - 2', 'aguiarthur - 1', 'ain - 1', 'que - 1', 'orgulho - 1', 'do - 1', 'neném - 1', 'adm - 1', 'coração - 1', 'tá - 1', 'explodindo - 1']"
"Arthur Aguiar dando conselhos para a Naiara, o homem é psicólogo tbm",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['arthur - 1', 'aguiar - 1', 'dando - 1', 'conselhos - 1', 'para - 1', 'a - 1', 'naiara - 1', 'o - 1', 'homem - 1', 'é - 1', 'psicólogo - 1', 'tbm - 1']"
@Aguiarthur 😍😍😍,{'😍'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],['aguiarthur - 1']
"@Aguiarthur Ele é fofo adm, me segue pfvr",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['aguiarthur - 1', 'ele - 1', 'é - 1', 'fofo - 1', 'adm - 1', 'me - 1', 'segue - 1', 'pfvr - 1']"
"RT @Aguiarthur: Arthur pra Naiara: “Eu acho incrível a maneira como o Scooby pensa sobre a vida, ele tem muito dessa filosofia de que o que…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['a - 2', 'o - 2', 'rt - 1', 'aguiarthur - 1', 'arthur - 1', 'pra - 1', 'naiara - 1', 'eu - 1', 'acho - 1', 'incrível - 1', 'maneira - 1', 'como - 1', 'scooby - 1', 'pensa - 1', 'sobre - 1', 'vida - 1', 'ele - 1', 'tem - 1', 'muito - 1', 'dessa - 1', 'filosofia - 1', 'de - 1', 'que - 1']"
Até o momento eu tô gostando do Arthur Aguiar… ele tá espiando os outros igual a Sarah! Mas eu espero que ele entre… https://t.co/G9V4hSWAQc,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['eu - 2', 'ele - 2', 'até - 1', 'o - 1', 'momento - 1', 'tô - 1', 'gostando - 1', 'do - 1', 'arthur - 1', 'tá - 1', 'espiando - 1', 'os - 1', 'outros - 1', 'igual - 1', 'a - 1', 'sarah - 1', 'mas - 1', 'espero - 1', 'que - 1', 'https - 1']"
"Arthur Aguiar: “Deus fez a gente pra ser feliz cara”
Ele sendo feliz: casado com 18 mulheres, pegando mais 25🥳🥳🤡🤞🏼","{'🤡', '🥳', '🤞'}",'neutro',[0.2],[0.01],[0.59],[0.0],[0.2],[0.0],[0.0],"['feliz - 2', 'arthur - 1', 'aguiar - 1', 'deus - 1', 'fez - 1', 'a - 1', 'gente - 1', 'pra - 1', 'ser - 1', 'cara - 1', 'ele - 1', 'sendo - 1', 'casado - 1', 'com - 1', 'mulheres - 1', 'pegando - 1', 'mais - 1']"
"RT @Aguiarthur: Arthur pra Naiara: “Eu acho incrível a maneira como o Scooby pensa sobre a vida, ele tem muito dessa filosofia de que o que…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['a - 2', 'o - 2', 'rt - 1', 'aguiarthur - 1', 'arthur - 1', 'pra - 1', 'naiara - 1', 'eu - 1', 'acho - 1', 'incrível - 1', 'maneira - 1', 'como - 1', 'scooby - 1', 'pensa - 1', 'sobre - 1', 'vida - 1', 'ele - 1', 'tem - 1', 'muito - 1', 'dessa - 1', 'filosofia - 1', 'de - 1', 'que - 1']"
"RT @Aguiarthur: Arthur pra Naiara: “Eu acho incrível a maneira como o Scooby pensa sobre a vida, ele tem muito dessa filosofia de que o que…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['a - 2', 'o - 2', 'rt - 1', 'aguiarthur - 1', 'arthur - 1', 'pra - 1', 'naiara - 1', 'eu - 1', 'acho - 1', 'incrível - 1', 'maneira - 1', 'como - 1', 'scooby - 1', 'pensa - 1', 'sobre - 1', 'vida - 1', 'ele - 1', 'tem - 1', 'muito - 1', 'dessa - 1', 'filosofia - 1', 'de - 1', 'que - 1']"
"RT @Naiarazevedo: @Aguiarthur Muito obrigada pelas palavras Arthur, tenho certeza que esta sendo muito importante para ela. 🙏❤",{'🙏'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['muito - 2', 'rt - 1', 'naiarazevedo - 1', 'aguiarthur - 1', 'obrigada - 1', 'pelas - 1', 'palavras - 1', 'arthur - 1', 'tenho - 1', 'certeza - 1', 'que - 1', 'esta - 1', 'sendo - 1', 'importante - 1', 'para - 1', 'ela - 1']"
Arthur Aguiar está nesse momentos fazendo uma pregação particular para Naiara Azevedo. #BBB22,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['arthur - 1', 'aguiar - 1', 'está - 1', 'nesse - 1', 'momentos - 1', 'fazendo - 1', 'uma - 1', 'pregação - 1', 'particular - 1', 'para - 1', 'naiara - 1', 'azevedo - 1']"
"RT @gratidaorafa: arthur aguiar tá me surpreendendo muito, ele parece ser uma pessoa boa e sabia",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'gratidaorafa - 1', 'arthur - 1', 'aguiar - 1', 'tá - 1', 'me - 1', 'surpreendendo - 1', 'muito - 1', 'ele - 1', 'parece - 1', 'ser - 1', 'uma - 1', 'pessoa - 1', 'boa - 1', 'e - 1', 'sabia - 1']"
até a naiara tá surpresa kkkkkkkk arthur aguiar entregando tudooo #BBB22,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['até - 1', 'a - 1', 'naiara - 1', 'tá - 1', 'surpresa - 1', 'kkkkkkkk - 1', 'arthur - 1', 'aguiar - 1', 'entregando - 1', 'tudooo - 1']"
"RT @gratidaorafa: arthur aguiar tá me surpreendendo muito, ele parece ser uma pessoa boa e sabia",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'gratidaorafa - 1', 'arthur - 1', 'aguiar - 1', 'tá - 1', 'me - 1', 'surpreendendo - 1', 'muito - 1', 'ele - 1', 'parece - 1', 'ser - 1', 'uma - 1', 'pessoa - 1', 'boa - 1', 'e - 1', 'sabia - 1']"
RT @Aguiarthur: Assim de fofoqueiro ouvindo a conversa dos pipocas… #BBB22 https://t.co/gpTKeLcEVT,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'aguiarthur - 1', 'assim - 1', 'de - 1', 'fofoqueiro - 1', 'ouvindo - 1', 'a - 1', 'conversa - 1', 'dos - 1', 'https - 1']"
"fui fzr o quiz da buzz feed pra ve qm eu seria do bbb22 (camarote) e deu Arthur Aguiar 🤡

JUROKKKKKKKK",{'🤡'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['fui - 1', 'fzr - 1', 'o - 1', 'quiz - 1', 'da - 1', 'buzz - 1', 'feed - 1', 'pra - 1', 've - 1', 'qm - 1', 'eu - 1', 'seria - 1', 'do - 1', 'camarote - 1', 'e - 1', 'deu - 1', 'arthur - 1', 'aguiar - 1', 'jurokkkkkkkk - 1']"
RT @Aguiarthur: Assim de fofoqueiro ouvindo a conversa dos pipocas… #BBB22 https://t.co/gpTKeLcEVT,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'aguiarthur - 1', 'assim - 1', 'de - 1', 'fofoqueiro - 1', 'ouvindo - 1', 'a - 1', 'conversa - 1', 'dos - 1', 'https - 1']"
@Aguiarthur Fofooo ele adm,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['aguiarthur - 1', 'fofooo - 1', 'ele - 1', 'adm - 1']"
"RT @Aguiarthur: Arthur pra Naiara: “Eu acho incrível a maneira como o Scooby pensa sobre a vida, ele tem muito dessa filosofia de que o que…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['a - 2', 'o - 2', 'rt - 1', 'aguiarthur - 1', 'arthur - 1', 'pra - 1', 'naiara - 1', 'eu - 1', 'acho - 1', 'incrível - 1', 'maneira - 1', 'como - 1', 'scooby - 1', 'pensa - 1', 'sobre - 1', 'vida - 1', 'ele - 1', 'tem - 1', 'muito - 1', 'dessa - 1', 'filosofia - 1', 'de - 1', 'que - 1']"
"RT @Aguiarthur: Arthur pra Naiara: “Eu acho incrível a maneira como o Scooby pensa sobre a vida, ele tem muito dessa filosofia de que o que…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['a - 2', 'o - 2', 'rt - 1', 'aguiarthur - 1', 'arthur - 1', 'pra - 1', 'naiara - 1', 'eu - 1', 'acho - 1', 'incrível - 1', 'maneira - 1', 'como - 1', 'scooby - 1', 'pensa - 1', 'sobre - 1', 'vida - 1', 'ele - 1', 'tem - 1', 'muito - 1', 'dessa - 1', 'filosofia - 1', 'de - 1', 'que - 1']"
"@joaomatheussa_ Deu nanacita poh. Queria ser jade big pica. 

Eu achava que tu seria arthur aguiar, mané",set(),'raiva',[0.3],[0.01],[0.22],[0.0],[0.46],[0.01],[0.0],"['deu - 1', 'nanacita - 1', 'poh - 1', 'queria - 1', 'ser - 1', 'jade - 1', 'big - 1', 'pica - 1', 'eu - 1', 'achava - 1', 'que - 1', 'tu - 1', 'seria - 1', 'arthur - 1', 'aguiar - 1', 'mané - 1']"
@Aguiarthur Ótima pessoa 😍♥️♥️♥️,"{'😍', '♥️'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['aguiarthur - 1', 'ótima - 1', 'pessoa - 1']"
"RT @larabia_souza: Esse bbb tá cheio de carioca que é O PURO SUCO DE CARIOCA. Tô amando obrigada por tudo Pedro scooby, Douglas Silva, Mari…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['de - 2', 'carioca - 2', 'rt - 1', 'esse - 1', 'bbb - 1', 'tá - 1', 'cheio - 1', 'que - 1', 'é - 1', 'o - 1', 'puro - 1', 'suco - 1', 'tô - 1', 'amando - 1', 'obrigada - 1', 'por - 1', 'tudo - 1', 'pedro - 1', 'scooby - 1', 'douglas - 1', 'silva - 1']"
meu Deus o Arthur Aguiar está surpreendendo até agora ficou calado parabéns antes calado do que traindo a mulher,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['calado - 2', 'meu - 1', 'deus - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'está - 1', 'surpreendendo - 1', 'até - 1', 'agora - 1', 'ficou - 1', 'parabéns - 1', 'antes - 1', 'do - 1', 'que - 1', 'traindo - 1', 'a - 1', 'mulher - 1']"
@Aguiarthur https://t.co/6XXsNwnxaj,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['aguiarthur - 1', 'https - 1']"
se o Arthur Aguiar tá te dando dicas de convivência é pq já é tarde demais pra vc amiga,set(),'raiva',[0.3],[0.01],[0.22],[0.0],[0.46],[0.01],[0.0],"['é - 2', 'se - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'tá - 1', 'te - 1', 'dando - 1', 'dicas - 1', 'de - 1', 'convivência - 1', 'pq - 1', 'já - 1', 'tarde - 1', 'demais - 1', 'pra - 1', 'vc - 1', 'amiga - 1']"
RT @lacerda: douglas imune que coisa linda 🤧🤧🤧 arthur aguiar o q tenho a ver,{'🤧'},'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0],"['rt - 1', 'lacerda - 1', 'douglas - 1', 'imune - 1', 'que - 1', 'coisa - 1', 'linda - 1', 'arthur - 1', 'aguiar - 1', 'o - 1', 'q - 1', 'tenho - 1', 'a - 1', 'ver - 1']"
"RT @Aguiarthur: Arthur pra Naiara: “Eu acho incrível a maneira como o Scooby pensa sobre a vida, ele tem muito dessa filosofia de que o que…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['a - 2', 'o - 2', 'rt - 1', 'aguiarthur - 1', 'arthur - 1', 'pra - 1', 'naiara - 1', 'eu - 1', 'acho - 1', 'incrível - 1', 'maneira - 1', 'como - 1', 'scooby - 1', 'pensa - 1', 'sobre - 1', 'vida - 1', 'ele - 1', 'tem - 1', 'muito - 1', 'dessa - 1', 'filosofia - 1', 'de - 1', 'que - 1']"
"RT @midiasbbb: arthur aguiar aconselhando a naiara azevedo 

Reprodução/Globoplay #BBB22 https://t.co/DIVrRJu1Ux",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'midiasbbb - 1', 'arthur - 1', 'aguiar - 1', 'aconselhando - 1', 'a - 1', 'naiara - 1', 'azevedo - 1', 'https - 1']"
arthur aguiar falando sobre deus,set(),'neutro',[0.17],[0.01],[0.74],[0.0],[0.08],[0.0],[0.0],"['arthur - 1', 'aguiar - 1', 'falando - 1', 'sobre - 1', 'deus - 1']"
"@Aguiarthur @Naiarazevedo É essa amizade q Me agrada
Me segue adm eu imploro 😭",{'😭'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['me - 2', 'aguiarthur - 1', 'naiarazevedo - 1', 'é - 1', 'essa - 1', 'amizade - 1', 'q - 1', 'agrada - 1', 'segue - 1', 'adm - 1', 'eu - 1', 'imploro - 1']"
@Aguiarthur me segue adm,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['aguiarthur - 1', 'me - 1', 'segue - 1', 'adm - 1']"
"RT @Aguiarthur: Arthur pra Naiara: “Eu acho incrível a maneira como o Scooby pensa sobre a vida, ele tem muito dessa filosofia de que o que…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['a - 2', 'o - 2', 'rt - 1', 'aguiarthur - 1', 'arthur - 1', 'pra - 1', 'naiara - 1', 'eu - 1', 'acho - 1', 'incrível - 1', 'maneira - 1', 'como - 1', 'scooby - 1', 'pensa - 1', 'sobre - 1', 'vida - 1', 'ele - 1', 'tem - 1', 'muito - 1', 'dessa - 1', 'filosofia - 1', 'de - 1', 'que - 1']"
"RT @gratidaorafa: arthur aguiar tá me surpreendendo muito, ele parece ser uma pessoa boa e sabia",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'gratidaorafa - 1', 'arthur - 1', 'aguiar - 1', 'tá - 1', 'me - 1', 'surpreendendo - 1', 'muito - 1', 'ele - 1', 'parece - 1', 'ser - 1', 'uma - 1', 'pessoa - 1', 'boa - 1', 'e - 1', 'sabia - 1']"
"RT @smoakesby: eu particularmente não tenho nada contra o arthur aguiar, se a própria corna que é a corna não se incomoda com os chifres eu…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['não - 2', 'se - 2', 'a - 2', 'corna - 2', 'rt - 1', 'smoakesby - 1', 'eu - 1', 'particularmente - 1', 'tenho - 1', 'nada - 1', 'contra - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'própria - 1', 'que - 1', 'é - 1', 'incomoda - 1', 'com - 1', 'os - 1', 'chifres - 1']"
"RT @Aguiarthur: Arthur pra Naiara: “Eu acho incrível a maneira como o Scooby pensa sobre a vida, ele tem muito dessa filosofia de que o que…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['a - 2', 'o - 2', 'rt - 1', 'aguiarthur - 1', 'arthur - 1', 'pra - 1', 'naiara - 1', 'eu - 1', 'acho - 1', 'incrível - 1', 'maneira - 1', 'como - 1', 'scooby - 1', 'pensa - 1', 'sobre - 1', 'vida - 1', 'ele - 1', 'tem - 1', 'muito - 1', 'dessa - 1', 'filosofia - 1', 'de - 1', 'que - 1']"
"RT @Aguiarthur: Arthur pra Naiara: “Eu acho incrível a maneira como o Scooby pensa sobre a vida, ele tem muito dessa filosofia de que o que…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['a - 2', 'o - 2', 'rt - 1', 'aguiarthur - 1', 'arthur - 1', 'pra - 1', 'naiara - 1', 'eu - 1', 'acho - 1', 'incrível - 1', 'maneira - 1', 'como - 1', 'scooby - 1', 'pensa - 1', 'sobre - 1', 'vida - 1', 'ele - 1', 'tem - 1', 'muito - 1', 'dessa - 1', 'filosofia - 1', 'de - 1', 'que - 1']"
"RT @Aguiarthur: Arthur pra Naiara: “Eu acho incrível a maneira como o Scooby pensa sobre a vida, ele tem muito dessa filosofia de que o que…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['a - 2', 'o - 2', 'rt - 1', 'aguiarthur - 1', 'arthur - 1', 'pra - 1', 'naiara - 1', 'eu - 1', 'acho - 1', 'incrível - 1', 'maneira - 1', 'como - 1', 'scooby - 1', 'pensa - 1', 'sobre - 1', 'vida - 1', 'ele - 1', 'tem - 1', 'muito - 1', 'dessa - 1', 'filosofia - 1', 'de - 1', 'que - 1']"
RT @tracklist: O Arthur Aguiar observando a conversa do grupo pipoca 🕵🏻‍♂️🗣 #BBB22 https://t.co/A01gVZyS2s,{'♂️'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'tracklist - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'observando - 1', 'a - 1', 'conversa - 1', 'do - 1', 'grupo - 1', 'pipoca - 1', 'https - 1']"
"POSSO FALAR???

Arthur Aguiar é um cara pika viu, ele ja errou pra caralho e isso é um fato.
Mas ele ta se mostrand… https://t.co/OFBgzHoYHE",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['é - 2', 'um - 2', 'ele - 2', 'posso - 1', 'falar - 1', 'arthur - 1', 'aguiar - 1', 'cara - 1', 'pika - 1', 'viu - 1', 'ja - 1', 'errou - 1', 'pra - 1', 'caralho - 1', 'e - 1', 'isso - 1', 'fato - 1', 'mas - 1', 'ta - 1', 'se - 1', 'https - 1']"
"RT @desafetuoso: E o Arthur Aguiar que não moveu um musculo para abraçar a Laís

SIMPLESMENTE O HOMEM MAIS FIEL DA FACE DA TERRA, VICIADO E…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['o - 2', 'da - 2', 'rt - 1', 'desafetuoso - 1', 'e - 1', 'arthur - 1', 'aguiar - 1', 'que - 1', 'não - 1', 'moveu - 1', 'um - 1', 'musculo - 1', 'para - 1', 'abraçar - 1', 'a - 1', 'laís - 1', 'simplesmente - 1', 'homem - 1', 'mais - 1', 'fiel - 1', 'face - 1', 'terra - 1', 'viciado - 1']"
"RT @Aguiarthur: Arthur pra Naiara: “Eu acho incrível a maneira como o Scooby pensa sobre a vida, ele tem muito dessa filosofia de que o que…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['a - 2', 'o - 2', 'rt - 1', 'aguiarthur - 1', 'arthur - 1', 'pra - 1', 'naiara - 1', 'eu - 1', 'acho - 1', 'incrível - 1', 'maneira - 1', 'como - 1', 'scooby - 1', 'pensa - 1', 'sobre - 1', 'vida - 1', 'ele - 1', 'tem - 1', 'muito - 1', 'dessa - 1', 'filosofia - 1', 'de - 1', 'que - 1']"
RT @guxtus: por que que até agora eu não vi NADA do arthur aguiar?,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['que - 2', 'rt - 1', 'guxtus - 1', 'por - 1', 'até - 1', 'agora - 1', 'eu - 1', 'não - 1', 'vi - 1', 'nada - 1', 'do - 1', 'arthur - 1', 'aguiar - 1']"
@Aguiarthur fofuxo,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['aguiarthur - 1', 'fofuxo - 1']"
RT @tracklist: O Arthur Aguiar observando a conversa do grupo pipoca 🕵🏻‍♂️🗣 #BBB22 https://t.co/A01gVZyS2s,{'♂️'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'tracklist - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'observando - 1', 'a - 1', 'conversa - 1', 'do - 1', 'grupo - 1', 'pipoca - 1', 'https - 1']"
"RT @Aguiarthur: Arthur pra Naiara: “Eu acho incrível a maneira como o Scooby pensa sobre a vida, ele tem muito dessa filosofia de que o que…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['a - 2', 'o - 2', 'rt - 1', 'aguiarthur - 1', 'arthur - 1', 'pra - 1', 'naiara - 1', 'eu - 1', 'acho - 1', 'incrível - 1', 'maneira - 1', 'como - 1', 'scooby - 1', 'pensa - 1', 'sobre - 1', 'vida - 1', 'ele - 1', 'tem - 1', 'muito - 1', 'dessa - 1', 'filosofia - 1', 'de - 1', 'que - 1']"
"RT @Aguiarthur: Arthur pra Naiara: “Eu acho incrível a maneira como o Scooby pensa sobre a vida, ele tem muito dessa filosofia de que o que…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['a - 2', 'o - 2', 'rt - 1', 'aguiarthur - 1', 'arthur - 1', 'pra - 1', 'naiara - 1', 'eu - 1', 'acho - 1', 'incrível - 1', 'maneira - 1', 'como - 1', 'scooby - 1', 'pensa - 1', 'sobre - 1', 'vida - 1', 'ele - 1', 'tem - 1', 'muito - 1', 'dessa - 1', 'filosofia - 1', 'de - 1', 'que - 1']"
RT @tracklist: O Arthur Aguiar observando a conversa do grupo pipoca 🕵🏻‍♂️🗣 #BBB22 https://t.co/A01gVZyS2s,{'♂️'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'tracklist - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'observando - 1', 'a - 1', 'conversa - 1', 'do - 1', 'grupo - 1', 'pipoca - 1', 'https - 1']"
RT @crisayonara: simplesmente arthur aguiar #bbb22 https://t.co/U1hcvnLgTW,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'crisayonara - 1', 'simplesmente - 1', 'arthur - 1', 'aguiar - 1', 'https - 1']"
"RT @desafetuoso: E o Arthur Aguiar que não moveu um musculo para abraçar a Laís

SIMPLESMENTE O HOMEM MAIS FIEL DA FACE DA TERRA, VICIADO E…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['o - 2', 'da - 2', 'rt - 1', 'desafetuoso - 1', 'e - 1', 'arthur - 1', 'aguiar - 1', 'que - 1', 'não - 1', 'moveu - 1', 'um - 1', 'musculo - 1', 'para - 1', 'abraçar - 1', 'a - 1', 'laís - 1', 'simplesmente - 1', 'homem - 1', 'mais - 1', 'fiel - 1', 'face - 1', 'terra - 1', 'viciado - 1']"
@Aguiarthur @Naiarazevedo obrigadoo arthur pelas palavras com a nai ❤️,{'❤️'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['aguiarthur - 1', 'naiarazevedo - 1', 'obrigadoo - 1', 'arthur - 1', 'pelas - 1', 'palavras - 1', 'com - 1', 'a - 1', 'nai - 1']"
@Aguiarthur Tutis é muito fofo,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['aguiarthur - 1', 'tutis - 1', 'é - 1', 'muito - 1', 'fofo - 1']"
@LucianoEstevan @Aguiarthur 2 lindos adms,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['lucianoestevan - 1', 'aguiarthur - 1', 'lindos - 1', 'adms - 1']"
"Arthur Aguiar colocando as aulas de coach em prática kkk
#bbb22",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['arthur - 1', 'aguiar - 1', 'colocando - 1', 'as - 1', 'aulas - 1', 'de - 1', 'coach - 1', 'em - 1', 'prática - 1', 'kkk - 1']"
"RT @gabriela_gra_: eu não ia ter maturidade pra tá no bbb junto com arthur aguiar

eu ia cantar rebelde para sempre na cabeça dele 24hrs po…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['eu - 2', 'ia - 2', 'rt - 1', 'não - 1', 'ter - 1', 'maturidade - 1', 'pra - 1', 'tá - 1', 'no - 1', 'bbb - 1', 'junto - 1', 'com - 1', 'arthur - 1', 'aguiar - 1', 'cantar - 1', 'rebelde - 1', 'para - 1', 'sempre - 1', 'na - 1', 'cabeça - 1', 'dele - 1']"
"RT @smoakesby: eu particularmente não tenho nada contra o arthur aguiar, se a própria corna que é a corna não se incomoda com os chifres eu…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['não - 2', 'se - 2', 'a - 2', 'corna - 2', 'rt - 1', 'smoakesby - 1', 'eu - 1', 'particularmente - 1', 'tenho - 1', 'nada - 1', 'contra - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'própria - 1', 'que - 1', 'é - 1', 'incomoda - 1', 'com - 1', 'os - 1', 'chifres - 1']"
defendo o arthur aguiar a qualquer custo,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['defendo - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'a - 1', 'qualquer - 1', 'custo - 1']"
"RT @desafetuoso: E o Arthur Aguiar que não moveu um musculo para abraçar a Laís

SIMPLESMENTE O HOMEM MAIS FIEL DA FACE DA TERRA, VICIADO E…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['o - 2', 'da - 2', 'rt - 1', 'desafetuoso - 1', 'e - 1', 'arthur - 1', 'aguiar - 1', 'que - 1', 'não - 1', 'moveu - 1', 'um - 1', 'musculo - 1', 'para - 1', 'abraçar - 1', 'a - 1', 'laís - 1', 'simplesmente - 1', 'homem - 1', 'mais - 1', 'fiel - 1', 'face - 1', 'terra - 1', 'viciado - 1']"
"arthur aguiar tá me surpreendendo muito, ele parece ser uma pessoa boa e sabia",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['arthur - 1', 'aguiar - 1', 'tá - 1', 'me - 1', 'surpreendendo - 1', 'muito - 1', 'ele - 1', 'parece - 1', 'ser - 1', 'uma - 1', 'pessoa - 1', 'boa - 1', 'e - 1', 'sabia - 1']"
RT @bielcavalari: foda é que o arthur aguiar parece ser um cara legal (a não ser que você seja esposa dele),set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['que - 2', 'ser - 2', 'rt - 1', 'bielcavalari - 1', 'foda - 1', 'é - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'parece - 1', 'um - 1', 'cara - 1', 'legal - 1', 'a - 1', 'não - 1', 'você - 1', 'seja - 1', 'esposa - 1', 'dele - 1']"
@Aguiarthur @Naiarazevedo 😍😭💸✨,"{'😍', '😭', '✨', '💸'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['aguiarthur - 1', 'naiarazevedo - 1']"
