User,Tweet,Date,Source,Profile Photo
fanclubekuif,"RT @Aguiarthur: DEMOROU, mas chegamos! 
Queremos nos desculpar aos fãs que esperaram muito por atualizações, estávamos passando por mudança…",Wed Jan 19 14:13:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1480329897310670848/Vsrb-oll_normal.jpg
buzzerbeater_br,"🚨AGORA:

O @boninho confirmou pro @euleodias que é o @jrluxboquinha vestido de Dummy. Vai ser revelado como novo pa… https://t.co/Q8weSelOff",Wed Jan 19 14:12:39 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1481960068262338561/LBLE7Yzt_normal.jpg
soupgnovinho,"RT @MicaelOficial: Mas pra deixar claro que o fato de não estar ansioso, eu vou torcer muito pro @Aguiarthur ! Que assim como nós estamos e…",Wed Jan 19 14:09:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1477700133236191232/u9BzJ5O1_normal.jpg
badmwnu,@Aguiarthur Eles demais,Wed Jan 19 14:09:26 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1481310512348545031/QX0EVoos_normal.jpg
hinnysgf,@Aguiarthur MEU DEUS ADM QUE LACREEEE,Wed Jan 19 14:09:01 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483184236765057036/onAhzL33_normal.jpg
gavassiglow,@aIItoored @Aguiarthur @signofbabe @itsaIwyn @preciousmanug @sevenchanted @poxagavassi @overgavassi MUITO LENDAAAAA… https://t.co/H5oapjxu0g,Wed Jan 19 14:08:59 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1392283857861369873/ntg1fqF__normal.jpg
BiatrizRodr42,"@Aguiarthur Cadê meu follow adm, nunca vem mesmo😔",Wed Jan 19 14:08:52 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1477396365596577792/e2vtSXSm_normal.jpg
itsaIwyn,@aIItoored @Aguiarthur @signofbabe @preciousmanug @sevenchanted @poxagavassi @overgavassi @gavassiglow kams kkkkkkkkk,Wed Jan 19 14:08:50 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1482130903006654472/BwWsONFP_normal.jpg
aIItoored,@preciousmanug @Aguiarthur @signofbabe @itsaIwyn @sevenchanted @poxagavassi @overgavassi @gavassiglow LINDO !,Wed Jan 19 14:08:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482141543385423874/jFtlbFmK_normal.jpg
juuulioce,@Aguiarthur Amoooo,Wed Jan 19 14:08:29 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482516932024745987/lHX5rkL5_normal.jpg
juuulioce,@Aguiarthur É amanhã ✨,Wed Jan 19 14:08:24 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482516932024745987/lHX5rkL5_normal.jpg
AngelaC30052620,"@Aguiarthur Que isso amor, de nada, torcendo muuuuito  pro Arthur arrasar a partir de amanhã 😍😘",Wed Jan 19 14:08:21 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1380176199381614604/0vyjzxNH_normal.jpg
poxagavassi,@aIItoored @Aguiarthur @signofbabe @itsaIwyn @preciousmanug @sevenchanted @overgavassi @gavassiglow LINDA!!!!!! Seg… https://t.co/w0e1cfWsUf,Wed Jan 19 14:08:09 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482200522908131329/9dnz8uP5_normal.jpg
sevenchanted,@aIItoored @Aguiarthur @signofbabe @itsaIwyn @preciousmanug @poxagavassi @overgavassi @gavassiglow LENDA,Wed Jan 19 14:07:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482374507318939651/QeAXtZOo_normal.jpg
unstabIexx,@Aguiarthur adm me segue pfvr,Wed Jan 19 14:07:43 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482225795301060608/FGJl0kMv_normal.jpg
